split,group_id,class_name,source_group_image,original_path,split_dataset_path
train,group_2927,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2927\Bgrade__rot3_cell1982.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot3_cell1982.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot3_cell1982.png
train,group_1011,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1011\Bgrade__cell1623.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell1623.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell1623.png
train,group_1551,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1551\Bgrade__mirrh_cell1637.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrh_cell1637.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrh_cell1637.png
train,group_8804,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8804\ok__rot3_cell2135.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell2135.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell2135.png
train,group_7079,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7079\ok__mirrv_cell1417.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell1417.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell1417.png
train,group_7874,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7874\ok__rot2_cell0154.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot2_cell0154.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot2_cell0154.png
train,group_6493,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6493\ok__mirrv_cell0207.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell0207.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell0207.png
train,group_8280,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8280\ok__rot3_cell1231.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1231.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1231.png
train,group_1057,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1057\Bgrade__cell1901.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell1901.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell1901.png
train,group_1559,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1559\Bgrade__mirrh_cell1653.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrh_cell1653.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrh_cell1653.png
train,group_7758,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7758\ok__mirrv_cell2560.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2560.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2560.png
train,group_5928,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5928\ok__mirrh_cell1874.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell1874.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell1874.png
train,group_1617,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1617\Bgrade__mirrv_cell0002.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrv_cell0002.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrv_cell0002.png
train,group_1514,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1514\Bgrade__mirrh_cell1147.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrh_cell1147.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrh_cell1147.png
train,group_9113,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_9113\ok__rot3_cell2616.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell2616.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell2616.png
train,group_5060,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5060\ok__mirrh_cell0145.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell0145.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell0145.png
train,group_3998,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3998\ok__cell1207.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell1207.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell1207.png
train,group_6858,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6858\ok__mirrv_cell1096.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell1096.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell1096.png
train,group_4585,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4585\ok__cell2120.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2120.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2120.png
train,group_2883,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2883\Bgrade__rot3_cell1502.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot3_cell1502.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot3_cell1502.png
train,group_3209,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3209\Bgrade__rot_cell0613.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot_cell0613.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot_cell0613.png
train,group_0170,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0170\ok__cell0189.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell0189.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell0189.png
train,group_1836,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1836\Bgrade__mirrv_cell0529.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrv_cell0529.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrv_cell0529.png
train,group_9292,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_9292\ok__rot_cell0545.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot_cell0545.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot_cell0545.png
train,group_7089,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7089\ok__mirrv_cell1428.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell1428.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell1428.png
train,group_4554,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4554\ok__cell2080.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2080.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2080.png
train,group_3380,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3380\Bgrade__rot_cell1991.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot_cell1991.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot_cell1991.png
train,group_4646,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4646\ok__cell2189.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2189.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2189.png
train,group_2692,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2692\Bgrade__rot3_cell0453.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot3_cell0453.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot3_cell0453.png
train,group_7399,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7399\ok__mirrv_cell1963.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell1963.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell1963.png
train,group_8365,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8365\ok__rot3_cell1363.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1363.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1363.png
train,group_8145,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8145\ok__rot3_cell1031.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell1031.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell1031.png
train,group_2019,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2019\Bgrade__mirrv_cell1701.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrv_cell1701.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrv_cell1701.png
train,group_0316,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0316\ok__rot3_cell2303.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell2303.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell2303.png
train,group_3036,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3036\Bgrade__rot_cell0257.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot_cell0257.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot_cell0257.png
train,group_2928,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2928\Bgrade__rot3_cell1989.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot3_cell1989.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot3_cell1989.png
train,group_2250,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2250\Bgrade__rot2_cell0469.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot2_cell0469.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot2_cell0469.png
train,group_0744,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0744\Bgrade__cell0395.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell0395.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell0395.png
train,group_5836,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5836\ok__mirrh_cell1713.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell1713.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell1713.png
train,group_3704,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3704\ok__cell0726.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell0726.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell0726.png
train,group_7137,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7137\ok__mirrv_cell1497.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell1497.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell1497.png
train,group_0266,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0266\Bgrade__cell1836.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell1836.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell1836.png
train,group_7624,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7624\ok__mirrv_cell2341.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2341.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2341.png
train,group_4833,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4833\ok__cell2458.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2458.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2458.png
train,group_0448,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0448\ok__mirrv_cell2307.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2307.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2307.png
train,group_1919,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1919\Bgrade__mirrv_cell0843.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrv_cell0843.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrv_cell0843.png
train,group_6467,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6467\ok__mirrv_cell0166.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell0166.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell0166.png
train,group_5077,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5077\ok__mirrh_cell0174.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell0174.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell0174.png
train,group_0995,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0995\Bgrade__cell1403.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell1403.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell1403.png
train,group_3854,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3854\ok__cell0987.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell0987.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell0987.png
train,group_7040,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7040\ok__mirrv_cell1360.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell1360.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell1360.png
train,group_1079,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1079\Bgrade__cell2061.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell2061.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell2061.png
train,group_5690,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5690\ok__mirrh_cell1449.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell1449.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell1449.png
train,group_0857,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0857\Bgrade__cell0675.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell0675.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell0675.png
train,group_0347,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0347\ok__cell1736.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell1736.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell1736.png
train,group_4602,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4602\ok__cell2144.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2144.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2144.png
train,group_5435,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5435\ok__mirrh_cell1072.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell1072.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell1072.png
train,group_3086,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3086\Bgrade__rot_cell0372.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot_cell0372.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot_cell0372.png
train,group_3128,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3128\Bgrade__rot_cell0435.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot_cell0435.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot_cell0435.png
train,group_8110,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_8110\ok__rot2_cell0816.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot2_cell0816.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot2_cell0816.png
train,group_4561,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4561\ok__cell2093.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2093.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2093.png
train,group_4722,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4722\ok__cell2268.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2268.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2268.png
train,group_0319,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0319\ok__cell1224.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell1224.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell1224.png
train,group_2589,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_2589\Bgrade__rot3_cell0263.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot3_cell0263.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot3_cell0263.png
train,group_0624,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_0624\Bgrade__cell0171.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\cell0171.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__cell0171.png
train,group_4924,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4924\ok__cell2578.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2578.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2578.png
train,group_1604,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1604\Bgrade__mirrh_cell2456.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrh_cell2456.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrh_cell2456.png
train,group_7721,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7721\ok__mirrv_cell2488.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2488.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2488.png
train,group_3051,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3051\Bgrade__rot_cell0285.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot_cell0285.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot_cell0285.png
train,group_4923,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_4923\ok__cell2577.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\cell2577.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__cell2577.png
train,group_7768,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7768\ok__mirrv_cell2573.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2573.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2573.png
train,group_5929,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_5929\ok__mirrh_cell1877.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrh_cell1877.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrh_cell1877.png
train,group_6633,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6633\ok__mirrv_cell0687.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell0687.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell0687.png
train,group_9103,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_9103\ok__rot3_cell2602.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\rot3_cell2602.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__rot3_cell2602.png
train,group_6686,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_6686\ok__mirrv_cell0795.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell0795.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell0795.png
train,group_3099,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_3099\Bgrade__rot_cell0387.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\rot_cell0387.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__rot_cell0387.png
train,group_1329,Bgrade,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_1329\Bgrade__mirrh_cell0436.png,C:\Users\my\PVModulecv\ResNetTrainData\Bgrade\mirrh_cell0436.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\Bgrade\Bgrade__mirrh_cell0436.png
train,group_7614,ok,C:\Users\my\PVModulecv\Manu\duplicate_groups_output_threshold_2_updated\group_7614\ok__mirrv_cell2328.png,C:\Users\my\PVModulecv\ResNetTrainData\ok\mirrv_cell2328.png,C:\Users\my\PVModulecv\Manu\experimentA_split\train\ok\ok__mirrv_cell2328.png
